Latitude,Longitude,crime_density_norm,hotspot_zone,zone_risk_rank
41.731138497662656,-87.60623610226506,0.8094982175006642,1,5
41.731138497662656,-87.60456861809638,0.807968231827214,1,5
41.731138497662656,-87.6029011339277,0.8063982836080507,1,5
41.731138497662656,-87.60123364975904,0.8047883948195109,1,5
41.731138497662656,-87.59956616559036,0.8031385879849815,1,5
41.731138497662656,-87.59789868142168,0.8014488861862172,1,5
41.731138497662656,-87.596231197253,0.7997193130603663,1,5
41.731138497662656,-87.59456371308434,0.797949892805763,1,5
41.731138497662656,-87.59289622891566,0.7961406501645168,1,5
41.731138497662656,-87.59122874474699,0.7942916104418373,1,5
41.731138497662656,-87.58956126057831,0.7924027994943922,1,5
41.731138497662656,-87.58789377640963,0.7904742437293119,1,5
41.731138497662656,-87.58622629224097,0.7885059701077541,1,5
41.731138497662656,-87.58455880807229,0.7864980061447254,1,5
41.731138497662656,-87.58289132390361,0.7844503799002808,3,2
41.731138497662656,-87.58122383973493,0.7823631199920315,3,2
41.731138497662656,-87.57955635556627,0.7802362555786623,3,2
41.731138497662656,-87.57788887139759,0.7780698163789019,3,2
41.731138497662656,-87.57622138722891,0.7758638326518598,3,2
41.731138497662656,-87.57455390306023,0.7736183352057587,3,2
41.731138497662656,-87.57288641889156,0.7713333553955745,3,2
41.731138497662656,-87.57121893472289,0.7690089251248905,3,2
41.731138497662656,-87.56955145055421,0.7666450768416311,3,2
41.731138497662656,-87.56788396638554,0.7642418435354775,3,2
41.731138497662656,-87.56621648221686,0.7617992587453093,3,2
41.731138497662656,-87.5645489980482,0.7593173565463339,3,2
41.731138497662656,-87.56288151387952,0.7567961715632943,3,2
41.731138497662656,-87.56121402971084,0.754235738961096,3,2
41.731138497662656,-87.55954654554216,0.7516360944388694,3,2
41.731138497662656,-87.55787906137348,0.7489972742408781,3,2
41.731138497662656,-87.55621157720482,0.7463193151550731,3,2
41.731138497662656,-87.55454409303614,0.7436022544965801,3,2
41.731138497662656,-87.55287660886746,0.7408461301277985,3,2
41.731138497662656,-87.55120912469879,0.7380509804411399,3,2
41.731138497662656,-87.54954164053012,0.7352168443661465,3,2
41.731138497662656,-87.54787415636144,0.7323437613704007,3,2
41.731138497662656,-87.54620667219277,0.7294317714513991,3,2
41.731138497662656,-87.54453918802409,0.7264809151411988,3,2
41.731138497662656,-87.54287170385543,0.7234912335031456,3,2
41.731138497662656,-87.54120421968675,0.7204627681321019,3,2
41.731138497662656,-87.53953673551807,0.7173955611499433,3,2
41.731138497662656,-87.53786925134939,0.7142896552138345,3,2
41.731138497662656,-87.53620176718071,0.711145093503116,3,2
41.731138497662656,-87.53453428301205,0.7079619197237511,3,2
41.731138497662656,-87.53286679884337,0.7047401781157038,3,2
41.731138497662656,-87.5311993146747,0.7014799134332822,3,2
41.731138497662656,-87.52953183050602,0.6981811709629425,3,2
41.731138497662656,-87.52786434633735,0.6948439965085412,3,2
41.731138497662656,-87.52619686216867,0.6914684364003456,3,2
41.731138497662656,-87.524529378,0.6880545374782936,3,2
41.732656897393575,-87.939732936,0.3251127245954524,0,1
41.732656897393575,-87.93806545183132,0.331266465603821,0,1
41.732656897393575,-87.93639796766264,0.3373868416358037,0,1
41.732656897393575,-87.93473048349398,0.3434737701884052,0,1
41.732656897393575,-87.9330629993253,0.3495271691735772,0,1
41.732656897393575,-87.93139551515662,0.3555469569148847,0,1
41.732656897393575,-87.92972803098795,0.3615330521359631,0,1
41.732656897393575,-87.92806054681928,0.3674853739858718,0,1
41.732656897393575,-87.9263930626506,0.3734038420206803,0,1
41.732656897393575,-87.92472557848193,0.3792883762178756,0,1
41.732656897393575,-87.92305809431325,0.3851388969746075,0,1
41.732656897393575,-87.92139061014457,0.3909553251040244,0,1
41.732656897393575,-87.9197231259759,0.3967375818438435,0,1
41.732656897393575,-87.91805564180723,0.4024855888549991,0,1
41.732656897393575,-87.91638815763855,0.4081992682263959,0,1
41.732656897393575,-87.91472067346987,0.4138785424765418,0,1
41.732656897393575,-87.91305318930121,0.4195233345450032,0,1
41.732656897393575,-87.91138570513253,0.4251335678115128,0,1
41.732656897393575,-87.90971822096385,0.4307091660828093,0,1
41.732656897393575,-87.90805073679518,0.4362500536045741,0,1
41.732656897393575,-87.9063832526265,0.4417561550521561,0,1
41.732656897393575,-87.90471576845783,0.4472273955448803,0,1
41.732656897393575,-87.90304828428916,0.4526637006436496,0,1
41.732656897393575,-87.90138080012048,0.4580649963426895,0,1
41.732656897393575,-87.8997133159518,0.4634312090844455,0,1
41.732656897393575,-87.89804583178314,0.4687622657594498,0,1
41.732656897393575,-87.89637834761446,0.4740580936976913,0,1
41.732656897393575,-87.89471086344578,0.4793186206786989,0,1
41.732656897393575,-87.8930433792771,0.4845437749358063,0,1
41.732656897393575,-87.89137589510844,0.4897334851454136,0,1
41.732656897393575,-87.88970841093976,0.4948876804512129,0,1
41.732656897393575,-87.88804092677108,0.5000062904360159,0,1
41.732656897393575,-87.8863734426024,0.505089245146825,0,1
41.732656897393575,-87.88470595843373,0.5101364750893117,0,1
41.732656897393575,-87.88303847426506,0.5151479112214663,0,1
41.732656897393575,-87.88137099009639,0.520123484972187,0,1
41.732656897393575,-87.87970350592771,0.5250631282241158,0,1
41.732656897393575,-87.87803602175903,0.5299667733284328,0,1
41.732656897393575,-87.87636853759037,0.5348343530974013,0,1
41.732656897393575,-87.87470105342169,0.5396658008187193,0,1
41.732656897393575,-87.87303356925301,0.5444610502419179,0,1
41.732656897393575,-87.87136608508433,0.5492200355859583,0,1
41.732656897393575,-87.86969860091565,0.5539426915483138,2,3
41.732656897393575,-87.86803111674699,0.5586289532875655,2,3
41.732656897393575,-87.86636363257831,0.563278756453222,2,3
41.732656897393575,-87.86469614840964,0.5678920371575732,2,3
41.732656897393575,-87.86302866424096,0.5724687319961592,2,3
41.732656897393575,-87.8613611800723,0.5770087780411873,2,3
41.732656897393575,-87.85969369590362,0.5815121128472123,2,3
41.732656897393575,-87.85802621173494,0.585978674450881,2,3
41.732656897393575,-87.85635872756626,0.5904084013693787,2,3
41.732656897393575,-87.85469124339758,0.5948012326071301,2,3
41.732656897393575,-87.85302375922892,0.5991571076539305,2,3
41.732656897393575,-87.85135627506024,0.6034759664899082,2,3
41.732656897393575,-87.84968879089156,0.6077577495717268,2,3
41.732656897393575,-87.84802130672288,0.6120023978681556,2,3
41.732656897393575,-87.84635382255422,0.6162098528188706,2,3
41.732656897393575,-87.84468633838554,0.6203800563675043,2,3
41.732656897393575,-87.84301885421687,0.6245129509493497,2,3
41.732656897393575,-87.84135137004819,0.6286084794942626,2,3
41.732656897393575,-87.83968388587951,0.6326665854312356,2,3
41.732656897393575,-87.83801640171085,0.6366872126851506,2,3
41.732656897393575,-87.83634891754217,0.640670305680885,2,3
41.732656897393575,-87.83468143337349,0.644615809346689,2,3
41.732656897393575,-87.83301394920481,0.6485236691106314,2,3
41.732656897393575,-87.83134646503615,0.6523938309002069,2,3
41.732656897393575,-87.82967898086747,0.6562262411545231,2,3
41.732656897393575,-87.82801149669879,0.6600208468180183,2,3
41.732656897393575,-87.82634401253011,0.6637775953335163,2,3
41.732656897393575,-87.82467652836145,0.6674964346624064,2,3
41.732656897393575,-87.82300904419277,0.6711773132709309,2,3
41.732656897393575,-87.8213415600241,0.6748201801348841,2,3
41.732656897393575,-87.81967407585542,0.678424984745269,2,3
41.732656897393575,-87.81800659168674,0.6819916771029109,2,3
41.732656897393575,-87.81633910751808,0.6855202077250595,2,3
41.732656897393575,-87.8146716233494,0.6890105276392738,2,3
41.732656897393575,-87.81300413918072,0.6924625883960899,2,3
41.732656897393575,-87.81133665501204,0.695876342060294,2,3
41.732656897393575,-87.80966917084338,0.6992517412148324,2,3
41.732656897393575,-87.8080016866747,0.7025887389680312,2,3
41.732656897393575,-87.80633420250602,0.7058872889387282,2,3
41.732656897393575,-87.80466671833734,0.7091473452768029,2,3
41.732656897393575,-87.80299923416867,0.7123688626469746,2,3
41.732656897393575,-87.80133175,0.7155517962464006,2,3
41.732656897393575,-87.79966426583132,0.7186961017950889,2,3
41.732656897393575,-87.79799678166265,0.7218017355314477,2,3
41.732656897393575,-87.79632929749397,0.7248686542326458,2,3
41.732656897393575,-87.7946618133253,0.7278968151939389,2,3
41.732656897393575,-87.79299432915663,0.7308861762460243,2,3
41.732656897393575,-87.79132684498795,0.733836695750116,2,3
41.732656897393575,-87.78965936081927,0.7367483325914399,2,3
41.732656897393575,-87.7879918766506,0.7396210461943541,2,3
41.732656897393575,-87.78632439248193,0.742454796509936,2,3
41.732656897393575,-87.78465690831325,0.7452495440334844,2,3
41.732656897393575,-87.78298942414457,0.7480052497804717,2,3
41.732656897393575,-87.7813219399759,0.750721875311749,2,3
41.732656897393575,-87.77965445580723,0.7533993827274791,2,3
41.732656897393575,-87.77798697163855,0.756037734656669,2,3
41.732656897393575,-87.77631948746988,0.7586368942691409,2,3
41.732656897393575,-87.7746520033012,0.7611968252788802,2,3
41.732656897393575,-87.77298451913252,0.7637174919338905,2,3
41.732656897393575,-87.77131703496386,0.7661988590240982,2,3
41.732656897393575,-87.76964955079518,0.7686408918857607,2,3
41.732656897393575,-87.7679820666265,0.7710435563939498,2,3
41.732656897393575,-87.76631458245782,0.7734068189655864,2,3
41.732656897393575,-87.76464709828916,0.7757306465641871,2,3
41.732656897393575,-87.76297961412048,0.7780150066958161,2,3
41.732656897393575,-87.7613121299518,0.7802598674142613,2,3
41.732656897393575,-87.75964464578313,0.7824651973232132,2,3
41.732656897393575,-87.75797716161446,0.7846309655616456,2,3
41.732656897393575,-87.75630967744578,0.7867571418279244,1,5
41.732656897393575,-87.7546421932771,0.7888436963655898,1,5
41.732656897393575,-87.75297470910843,0.7908905999652401,1,5
41.732656897393575,-87.75130722493975,0.7928978239681057,1,5
41.732656897393575,-87.74963974077109,0.7948653402672063,1,5
41.732656897393575,-87.74797225660241,0.7967931213068201,1,5
41.732656897393575,-87.74630477243373,0.7986811400803786,1,5
41.732656897393575,-87.74463728826505,0.8005293701359492,1,5
41.732656897393575,-87.74296980409639,0.8023377855745008,1,5
41.732656897393575,-87.74130231992771,0.804106361054454,1,5
41.732656897393575,-87.73963483575903,0.8058350717788016,1,5
41.732656897393575,-87.73796735159036,0.8075238935115382,1,5
41.732656897393575,-87.73629986742168,0.8091728025769432,1,5
41.732656897393575,-87.73463238325301,0.8107817758463002,1,5
41.732656897393575,-87.73296489908434,0.8123507907507753,1,5
41.732656897393575,-87.73129741491566,0.8138798252795335,1,5
41.732656897393575,-87.72962993074698,0.8153688579804061,1,5
41.732656897393575,-87.72796244657832,0.8168178679565118,1,5
41.732656897393575,-87.72629496240964,0.8182268348683008,1,5
41.732656897393575,-87.72462747824096,0.8195957389405151,1,5
41.732656897393575,-87.72295999407228,0.8209245609516722,1,5
41.732656897393575,-87.7212925099036,0.8222132822455863,1,5
41.732656897393575,-87.71962502573494,0.8234618847241,1,5
41.732656897393575,-87.71795754156626,0.8246703508468591,1,5
41.732656897393575,-87.71629005739759,0.8258386636387983,1,5
41.732656897393575,-87.71462257322891,0.8269668066833697,1,5
41.732656897393575,-87.71295508906024,0.8280547641306778,1,5
41.732656897393575,-87.71128760489157,0.8291025206890316,1,5
41.732656897393575,-87.70962012072289,0.8301100616326219,1,5
41.732656897393575,-87.70795263655421,0.8310773727907176,1,5
41.732656897393575,-87.70628515238553,0.8320044405658203,1,5
41.732656897393575,-87.70461766821687,0.8328912519191024,1,5
41.732656897393575,-87.70295018404819,0.8337377943804822,1,5
41.732656897393575,-87.70128269987951,0.8345440560364145,1,5
41.732656897393575,-87.69961521571084,0.8353100255444533,1,5
41.732656897393575,-87.69794773154217,0.8360356921241019,1,5
41.732656897393575,-87.6962802473735,0.8367210455579038,1,5
41.732656897393575,-87.69461276320482,0.8373660762000091,1,5
41.732656897393575,-87.69294527903614,0.8379707749664747,1,5
41.732656897393575,-87.69127779486747,0.8385351333392494,1,5
41.732656897393575,-87.6896103106988,0.839059143362049,1,5
41.732656897393575,-87.68794282653012,0.8395427976528971,1,5
41.732656897393575,-87.68627534236144,0.839986089391301,1,5
41.732656897393575,-87.68460785819276,0.8403890123239607,1,5
41.732656897393575,-87.6829403740241,0.8407515607643339,1,5
41.732656897393575,-87.68127288985542,0.8410737295928619,1,5
41.732656897393575,-87.67960540568674,0.8413555142571806,1,5
41.732656897393575,-87.67793792151807,0.8415969107713416,1,5
41.732656897393575,-87.6762704373494,0.8417979157176798,1,5
41.732656897393575,-87.67460295318072,0.8419585262394172,1,5
41.732656897393575,-87.67293546901205,0.8420787400615456,1,5
41.732656897393575,-87.67126798484337,0.8421585554592742,1,5
41.732656897393575,-87.66960050067469,0.842197971287592,1,5
41.732656897393575,-87.66793301650603,0.8421969869620405,1,5
41.732656897393575,-87.66626553233735,0.8421556024698318,1,5
41.732656897393575,-87.66459804816867,0.8420738183619645,1,5
41.732656897393575,-87.66293056399999,0.8419516357570178,1,5
41.732656897393575,-87.66126307983133,0.8417890563478064,1,5
41.732656897393575,-87.65959559566265,0.8415860823840823,1,5
41.732656897393575,-87.65792811149397,0.8413427166879947,1,5
41.732656897393575,-87.6562606273253,0.8410589626498874,1,5
41.732656897393575,-87.65459314315662,0.8407348242288328,1,5
41.732656897393575,-87.65292565898795,0.8403703059419,1,5
41.732656897393575,-87.65125817481928,0.8399654128845628,1,5
41.732656897393575,-87.6495906906506,0.8395201507129784,1,5
41.732656897393575,-87.64792320648192,0.8390345256481271,1,5
41.732656897393575,-87.64625572231326,0.8385085444855239,1,5
41.732656897393575,-87.64458823814458,0.8379422145751796,1,5
41.732656897393575,-87.6429207539759,0.8373355438432162,1,5
41.732656897393575,-87.64125326980722,0.8366885407798811,1,5
41.732656897393575,-87.63958578563854,0.8360012144365633,1,5
41.732656897393575,-87.63791830146988,0.8352735744369498,1,5
41.732656897393575,-87.6362508173012,0.8345056309643002,1,5
41.732656897393575,-87.63458333313253,0.8336973947688966,1,5
41.732656897393575,-87.63291584896385,0.8328488771693612,1,5
41.732656897393575,-87.63124836479518,0.8319600900446334,1,5
41.732656897393575,-87.6295808806265,0.8310310458375926,1,5
41.732656897393575,-87.62791339645783,0.8300617575567509,1,5
41.732656897393575,-87.62624591228915,0.8290522387789533,1,5
41.732656897393575,-87.62457842812049,0.8280025036355261,1,5
41.732656897393575,-87.62291094395181,0.8269125668292164,1,5
41.732656897393575,-87.62124345978313,0.8257824436171922,1,5
41.732656897393575,-87.61957597561445,0.8246121498275285,1,5
41.732656897393575,-87.61790849144577,0.8234017018436791,1,5
41.732656897393575,-87.61624100727711,0.822151116617626,1,5
41.732656897393575,-87.61457352310843,0.8208604116543656,1,5
41.732656897393575,-87.61290603893976,0.8195296050239856,1,5
41.732656897393575,-87.61123855477108,0.8181587153596216,1,5
41.732656897393575,-87.60957107060241,0.8167477618511745,1,5
41.732656897393575,-87.60790358643374,0.8152967642475624,1,5
41.732656897393575,-87.60623610226506,0.8138057428573267,1,5
41.732656897393575,-87.60456861809638,0.812274718550753,1,5
41.732656897393575,-87.6029011339277,0.8107037127508022,1,5
41.732656897393575,-87.60123364975904,0.8090927474419876,1,5
41.732656897393575,-87.59956616559036,0.8074418451656776,1,5
41.732656897393575,-87.59789868142168,0.8057510290154496,1,5
41.732656897393575,-87.596231197253,0.8040203226499526,1,5
41.732656897393575,-87.59456371308434,0.802249750278586,1,5
41.732656897393575,-87.59289622891566,0.800439336658649,1,5
41.732656897393575,-87.59122874474699,0.7985891071089899,1,5
41.732656897393575,-87.58956126057831,0.7966990875071457,1,5
41.732656897393575,-87.58789377640963,0.7947693042720324,1,5
41.732656897393575,-87.58622629224097,0.7927997843856781,1,5
41.732656897393575,-87.58455880807229,0.7907905553744252,1,5
41.732656897393575,-87.58289132390361,0.7887416453206982,1,5
41.732656897393575,-87.58122383973493,0.7866530828538087,1,5
41.732656897393575,-87.57955635556627,0.7845248971597778,1,5
41.732656897393575,-87.57788887139759,0.7823571179643224,3,2
41.732656897393575,-87.57622138722891,0.780149775547185,3,2
41.732656897393575,-87.57455390306023,0.7779029007378868,3,2
41.732656897393575,-87.57288641889156,0.7756165249070444,3,2
41.732656897393575,-87.57121893472289,0.7732906799789039,3,2
41.732656897393575,-87.56955145055421,0.7709253984183028,3,2
41.732656897393575,-87.56788396638554,0.7685207132382875,3,2
41.732656897393575,-87.56621648221686,0.7660766579884205,3,2
41.732656897393575,-87.5645489980482,0.7635932667756532,3,2
41.732656897393575,-87.56288151387952,0.7610705742359272,3,2
41.732656897393575,-87.56121402971084,0.7585086155534647,3,2
41.732656897393575,-87.55954654554216,0.7559074264541972,3,2
41.732656897393575,-87.55787906137348,0.7532670431999625,3,2
41.732656897393575,-87.55621157720482,0.7505875025970131,3,2
41.732656897393575,-87.55454409303614,0.7478688419846258,3,2
41.732656897393575,-87.55287660886746,0.7451110992443085,3,2
41.732656897393575,-87.55120912469879,0.742314312793401,3,2
41.732656897393575,-87.54954164053012,0.7394785215809402,3,2
41.732656897393575,-87.54787415636144,0.7366037650964523,3,2
41.732656897393575,-87.54620667219277,0.733690083359677,3,2
41.732656897393575,-87.54453918802409,0.7307375169255719,3,2
41.732656897393575,-87.54287170385543,0.7277461068826768,3,2
41.732656897393575,-87.54120421968675,0.724715894842352,3,2
41.732656897393575,-87.53953673551807,0.7216469229580659,3,2
41.732656897393575,-87.53786925134939,0.7185392339025638,3,2
41.732656897393575,-87.53620176718071,0.7153928708824618,3,2
41.732656897393575,-87.53453428301205,0.7122078776320728,3,2
41.732656897393575,-87.53286679884337,0.7089842984067728,3,2
41.732656897393575,-87.5311993146747,0.705722177990255,3,2
41.732656897393575,-87.52953183050602,0.702421561693221,3,2
41.732656897393575,-87.52786434633735,0.699082495343933,3,2
41.732656897393575,-87.52619686216867,0.6957050252979375,3,2
41.732656897393575,-87.524529378,0.6922891984249798,3,2
41.7341752971245,-87.939732936,0.3291916389620383,0,1
41.7341752971245,-87.93806545183132,0.3353480332582655,0,1
41.7341752971245,-87.93639796766264,0.3414710460559099,0,1
41.7341752971245,-87.93473048349398,0.3475605948239882,0,1
41.7341752971245,-87.9330629993253,0.353616597434879,0,1
41.7341752971245,-87.93139551515662,0.3596389721782014,0,1
41.7341752971245,-87.92972803098795,0.3656276377477837,0,1
41.7341752971245,-87.92806054681928,0.3715825132606854,0,1
41.7341752971245,-87.9263930626506,0.377503518234856,0,1
41.7341752971245,-87.92472557848193,0.383390572618708,0,1
41.7341752971245,-87.92305809431325,0.3892435967750427,0,1
41.7341752971245,-87.92139061014457,0.3950625114850644,0,1
41.7341752971245,-87.9197231259759,0.4008472379557776,0,1
41.7341752971245,-87.91805564180723,0.4065976978128895,0,1
41.7341752971245,-87.91638815763855,0.4123138131200751,0,1
41.7341752971245,-87.91472067346987,0.417995506355672,0,1
41.7341752971245,-87.91305318930121,0.4236427004354217,0,1
41.7341752971245,-87.91138570513253,0.4292553187026209,0,1
41.7341752971245,-87.90971822096385,0.4348332849357131,0,1
41.7341752971245,-87.90805073679518,0.4403765233497245,0,1
41.7341752971245,-87.9063832526265,0.4458849585893641,0,1
41.7341752971245,-87.90471576845783,0.4513585157439563,0,1
41.7341752971245,-87.90304828428916,0.4567971203447767,0,1
41.7341752971245,-87.90138080012048,0.4622006983535768,0,1
41.7341752971245,-87.8997133159518,0.4675691761872872,0,1
41.7341752971245,-87.89804583178314,0.4729024806998818,0,1
41.7341752971245,-87.89637834761446,0.4782005392011339,0,1
41.7341752971245,-87.89471086344578,0.4834632794367575,0,1
41.7341752971245,-87.8930433792771,0.4886906296090083,0,1
41.7341752971245,-87.89137589510844,0.4938825183731204,0,1
41.7341752971245,-87.88970841093976,0.4990388748400017,0,1
41.7341752971245,-87.88804092677108,0.50415962856197,0,1
41.7341752971245,-87.8863734426024,0.5092447095635609,0,1
41.7341752971245,-87.88470595843373,0.5142940483142898,0,1
41.7341752971245,-87.88303847426506,0.5193075757547844,0,1
41.7341752971245,-87.88137099009639,0.5242852232806142,0,1
41.7341752971245,-87.87970350592771,0.5292269227493318,0,1
41.7341752971245,-87.87803602175903,0.5341326064836805,0,1
41.7341752971245,-87.87636853759037,0.5390022072751848,0,1
41.7341752971245,-87.87470105342169,0.5438356583771351,0,1
41.7341752971245,-87.87303356925301,0.5486328935157578,0,1
41.7341752971245,-87.87136608508433,0.5533938468879398,2,3
41.7341752971245,-87.86969860091565,0.5581184531585878,2,3
41.7341752971245,-87.86803111674699,0.5628066474694091,2,3
41.7341752971245,-87.86636363257831,0.567458365438116,2,3
41.7341752971245,-87.86469614840964,0.5720735431546802,2,3
41.7341752971245,-87.86302866424096,0.5766521171844436,2,3
41.7341752971245,-87.8613611800723,0.581194024585207,2,3
41.7341752971245,-87.85969369590362,0.5856992028809511,2,3
41.7341752971245,-87.85802621173494,0.5901675900818354,2,3
41.7341752971245,-87.85635872756626,0.5945991246855967,2,3
41.7341752971245,-87.85469124339758,0.5989937456739345,2,3
41.7341752971245,-87.85302375922892,0.6033513925090235,2,3
41.7341752971245,-87.85135627506024,0.6076720051496214,2,3
41.7341752971245,-87.84968879089156,0.6119555240337847,2,3
41.7341752971245,-87.84802130672288,0.6162018900993576,2,3
41.7341752971245,-87.84635382255422,0.6204110447721135,2,3
41.7341752971245,-87.84468633838554,0.624582929965031,2,3
41.7341752971245,-87.84301885421687,0.6287174880974375,2,3
41.7341752971245,-87.84135137004819,0.6328146620764682,2,3
41.7341752971245,-87.83968388587951,0.6368743953056323,2,3
41.7341752971245,-87.83801640171085,0.6408966316943785,2,3
41.7341752971245,-87.83634891754217,0.6448813156433516,2,3
41.7341752971245,-87.83468143337349,0.6488283920573616,2,3
41.7341752971245,-87.83301394920481,0.6527378063488325,2,3
41.7341752971245,-87.83134646503615,0.6566095044238526,2,3
41.7341752971245,-87.82967898086747,0.6604434326988597,2,3
41.7341752971245,-87.82801149669879,0.6642395380990089,2,3
41.7341752971245,-87.82634401253011,0.6679977680511708,2,3
41.7341752971245,-87.82467652836145,0.6717180704968518,2,3
41.7341752971245,-87.82300904419277,0.6754003938751602,2,3
41.7341752971245,-87.8213415600241,0.6790446871544412,2,3
41.7341752971245,-87.81967407585542,0.6826508997964831,2,3
41.7341752971245,-87.81800659168674,0.6862189817893752,2,3
41.7341752971245,-87.81633910751808,0.6897488836294425,2,3
41.7341752971245,-87.8146716233494,0.6932405563322975,2,3
41.7341752971245,-87.81300413918072,0.6966939514261389,2,3
41.7341752971245,-87.81133665501204,0.7001090209579318,2,3
41.7341752971245,-87.80966917084338,0.7034857174936759,2,3
41.7341752971245,-87.8080016866747,0.7068239941244495,2,3
41.7341752971245,-87.80633420250602,0.7101238044536825,2,3
41.7341752971245,-87.80466671833734,0.713385102611837,2,3
41.7341752971245,-87.80299923416867,0.7166078432535726,2,3
41.7341752971245,-87.80133175,0.7197919815555442,2,3
41.7341752971245,-87.79966426583132,0.7229374732199132,2,3
41.7341752971245,-87.79799678166265,0.7260442744752837,2,3
41.7341752971245,-87.79632929749397,0.7291123420762643,2,3
41.7341752971245,-87.7946618133253,0.7321416333107047,2,3
41.7341752971245,-87.79299432915663,0.7351321059895259,2,3
41.7341752971245,-87.79132684498795,0.7380837184590145,2,3
41.7341752971245,-87.78965936081927,0.7409964295921888,2,3
41.7341752971245,-87.7879918766506,0.7438701987988474,2,3
41.7341752971245,-87.78632439248193,0.7467049860207245,2,3
41.7341752971245,-87.78465690831325,0.7495007517278961,2,3
41.7341752971245,-87.78298942414457,0.7522574569362911,2,3
41.7341752971245,-87.7813219399759,0.7549750631860017,2,3
41.7341752971245,-87.77965445580723,0.7576535325627709,2,3
41.7341752971245,-87.77798697163855,0.7602928276858016,2,3
41.7341752971245,-87.77631948746988,0.7628929117163973,2,3
41.7341752971245,-87.7746520033012,0.7654537483487607,2,3
41.7341752971245,-87.77298451913252,0.7679753018232383,2,3
41.7341752971245,-87.77131703496386,0.7704575369217433,2,3
41.7341752971245,-87.76964955079518,0.7729004189608539,2,3
41.7341752971245,-87.7679820666265,0.7753039138112273,2,3
41.7341752971245,-87.76631458245782,0.7776679878761356,2,3
41.7341752971245,-87.76464709828916,0.7799926081050185,2,3
41.7341752971245,-87.76297961412048,0.7822777420013214,2,3
41.7341752971245,-87.7613121299518,0.7845233576067819,2,3
41.7341752971245,-87.75964464578313,0.7867294235078091,2,3
41.7341752971245,-87.75797716161446,0.7888959088433971,1,5
41.7341752971245,-87.75630967744578,0.7910227832992424,1,5
41.7341752971245,-87.7546421932771,0.793110017106554,1,5
41.7341752971245,-87.75297470910843,0.7951575810496442,1,5
41.7341752971245,-87.75130722493975,0.7971654464626085,1,5
41.7341752971245,-87.74963974077109,0.7991335852275315,1,5
41.7341752971245,-87.74797225660241,0.8010619697819671,1,5
41.7341752971245,-87.74630477243373,0.8029505731104992,1,5
41.7341752971245,-87.74463728826505,0.8047993687566573,1,5
41.7341752971245,-87.74296980409639,0.8066083308110866,1,5
41.7341752971245,-87.74130231992771,0.8083774339235005,1,5
41.7341752971245,-87.73963483575903,0.810106653293756,1,5
41.7341752971245,-87.73796735159036,0.811795964680948,1,5
41.7341752971245,-87.73629986742168,0.8134453443973807,1,5
41.7341752971245,-87.73463238325301,0.8150547693076806,1,5
41.7341752971245,-87.73296489908434,0.8166242168442849,1,5
41.7341752971245,-87.73129741491566,0.8181536649861774,1,5
41.7341752971245,-87.72962993074698,0.8196430922760902,1,5
41.7341752971245,-87.72796244657832,0.8210924778113176,1,5
41.7341752971245,-87.72629496240964,0.8225018012500392,1,5
41.7341752971245,-87.72462747824096,0.8238710428126934,1,5
41.7341752971245,-87.72295999407228,0.8252001832713854,1,5
41.7341752971245,-87.7212925099036,0.8264892039665925,1,5
41.7341752971245,-87.71962502573494,0.8277380867925388,1,5
41.7341752971245,-87.71795754156626,0.8289468142120374,1,5
41.7341752971245,-87.71629005739759,0.8301153692433088,1,5
41.7341752971245,-87.71462257322891,0.8312437354686177,1,5
41.7341752971245,-87.71295508906024,0.832331897033795,1,5
41.7341752971245,-87.71128760489157,0.8333798386439246,1,5
41.7341752971245,-87.70962012072289,0.8343875455667966,1,5
41.7341752971245,-87.70795263655421,0.8353550036416454,1,5
41.7341752971245,-87.70628515238553,0.8362821992575173,1,5
41.7341752971245,-87.70461766821687,0.837169119384375,1,5
41.7341752971245,-87.70295018404819,0.8380157515390035,1,5
41.7341752971245,-87.70128269987951,0.8388220838168836,1,5
41.7341752971245,-87.69961521571084,0.8395881048716441,1,5
41.7341752971245,-87.69794773154217,0.8403138039197953,1,5
41.7341752971245,-87.6962802473735,0.8409991707464967,1,5
41.7341752971245,-87.69461276320482,0.8416441957060206,1,5
41.7341752971245,-87.69294527903614,0.8422488697119761,1,5
41.7341752971245,-87.69127779486747,0.8428131842464179,1,5
41.7341752971245,-87.6896103106988,0.8433371313600421,1,5
41.7341752971245,-87.68794282653012,0.8438207036672272,1,5
41.7341752971245,-87.68627534236144,0.844263894347645,1,5
41.7341752971245,-87.68460785819276,0.8446666971530148,1,5
41.7341752971245,-87.6829403740241,0.845029106397343,1,5
41.7341752971245,-87.68127288985542,0.8453511169606492,1,5
41.7341752971245,-87.67960540568674,0.8456327242978559,1,5
41.7341752971245,-87.67793792151807,0.8458739244212274,1,5
41.7341752971245,-87.6762704373494,0.846074713914914,1,5
41.7341752971245,-87.67460295318072,0.8462350899343853,1,5
41.7341752971245,-87.67293546901205,0.8463550501957932,1,5
41.7341752971245,-87.67126798484337,0.8464345929850466,1,5
41.7341752971245,-87.66960050067469,0.8464737171580626,1,5
41.7341752971245,-87.66793301650603,0.8464724221368094,1,5
41.7341752971245,-87.66626553233735,0.8464307079107023,1,5
41.7341752971245,-87.66459804816867,0.8463485750383458,1,5
41.7341752971245,-87.66293056399999,0.846226024642992,1,5
