Latitude,Longitude,crime_density_norm
41.752396093895584,-87.6429207539759,0.888344662771368
41.752396093895584,-87.64125326980722,0.8876899881220683
41.752396093895584,-87.63958578563854,0.8869947650951159
41.752396093895584,-87.63791830146988,0.8862590034059137
41.752396093895584,-87.6362508173012,0.8854827133599266
41.752396093895584,-87.63458333313253,0.8846659058169017
41.752396093895584,-87.63291584896385,0.8838085922121889
41.752396093895584,-87.63124836479518,0.8829107845397146
41.752396093895584,-87.6295808806265,0.8819724953738174
41.752396093895584,-87.62791339645783,0.880993737844404
41.752396093895584,-87.62624591228915,0.879974525653096
41.752396093895584,-87.62457842812049,0.8789148730648954
41.752396093895584,-87.62291094395181,0.8778147949180535
41.752396093895584,-87.62124345978313,0.876674306608564
41.752396093895584,-87.61957597561445,0.8754934240984962
41.752396093895584,-87.61790849144577,0.874272163922301
41.752396093895584,-87.61624100727711,0.8730105431685637
41.752396093895584,-87.61457352310843,0.8717085795001472
41.752396093895584,-87.61290603893976,0.8703662911349054
41.752396093895584,-87.61123855477108,0.8689836968598149
41.752396093895584,-87.60957107060241,0.867560816020483
41.752396093895584,-87.60790358643374,0.8660976685331715
41.752396093895584,-87.60623610226506,0.8645942748638943
41.752396093895584,-87.60456861809638,0.8630506560529605
41.752396093895584,-87.6029011339277,0.8614668336916775
41.752396093895584,-87.60123364975904,0.8598428299360132
41.752396093895584,-87.59956616559036,0.8581786675018138
41.752396093895584,-87.59789868142168,0.8564743696643309
41.752396093895584,-87.596231197253,0.8547299602569733
41.752396093895584,-87.59456371308434,0.8529454636758468
41.752396093895584,-87.59289622891566,0.8511209048667869
41.752396093895584,-87.59122874474699,0.8492563093391425
41.752396093895584,-87.58956126057831,0.8473517031578723
41.752396093895584,-87.58789377640963,0.8454071129410405
41.752396093895584,-87.58622629224097,0.8434225658665279
41.752396093895584,-87.58455880807229,0.841398089664768
41.752396093895584,-87.58289132390361,0.8393337126193351
41.752396093895584,-87.58122383973493,0.8372294635696556
41.752396093895584,-87.57955635556627,0.8350853719029808
41.752396093895584,-87.57788887139759,0.8329014675644879
41.752396093895584,-87.57622138722891,0.8306777810523851
41.752396093895584,-87.57455390306023,0.8284143434065452
41.752396093895584,-87.57288641889156,0.8261111862200634
41.752396093895584,-87.57121893472289,0.8237683416475496
41.752396093895584,-87.56955145055421,0.8213858423722136
41.752396093895584,-87.56788396638554,0.8189637216355871
41.752396093895584,-87.56621648221686,0.8165020132290987
41.752396093895584,-87.5645489980482,0.8140007514869815
41.752396093895584,-87.56288151387952,0.8114599712860068
41.752396093895584,-87.56121402971084,0.8088797080498624
41.752396093895584,-87.55954654554216,0.8062599977446069
41.752396093895584,-87.55787906137348,0.8036008768866255
41.752396093895584,-87.55621157720482,0.8009023825237941
41.752396093895584,-87.55454409303614,0.7981645522487318
41.752396093895584,-87.55287660886746,0.7953874241969789
41.752396093895584,-87.55120912469879,0.792571037044182
41.752396093895584,-87.54954164053012,0.7897154299998351
41.752396093895584,-87.54787415636144,0.786820642816033
41.752396093895584,-87.54620667219277,0.7838867157782299
41.752396093895584,-87.54453918802409,0.7809136897082019
41.752396093895584,-87.54287170385543,0.777901605963318
41.752396093895584,-87.54120421968675,0.7748505064310129
41.752396093895584,-87.53953673551807,0.7717604335456474
41.752396093895584,-87.53786925134939,0.7686314302511973
41.752396093895584,-87.53620176718071,0.765463540041481
41.752396093895584,-87.53453428301205,0.7622568069305872
41.752396093895584,-87.53286679884337,0.7590112754669719
41.752396093895584,-87.5311993146747,0.7557269907193593
41.752396093895584,-87.52953183050602,0.7524039982922516
41.752396093895584,-87.52786434633735,0.7490423443104206
41.752396093895584,-87.52619686216867,0.745642075424123
41.752396093895584,-87.524529378,0.7422032388106606
41.75391449362651,-87.939732936,0.37730229522777065
41.75391449362651,-87.93806545183132,0.38348942043757983
41.75391449362651,-87.93639796766264,0.3896429696304999
41.75391449362651,-87.93473048349398,0.39576285988362325
41.75391449362651,-87.9330629993253,0.40184900868409995
41.75391449362651,-87.93139551515662,0.40790133393022476
41.75391449362651,-87.92972803098795,0.41391975393576524
41.75391449362651,-87.92806054681928,0.4199041874292001
41.75391449362651,-87.9263930626506,0.4258545535593978
41.75391449362651,-87.92472557848193,0.4317707718964218
41.75391449362651,-87.92305809431325,0.4376527624214539
41.75391449362651,-87.92139061014457,0.44350044554745544
41.75391449362651,-87.9197231259759,0.4493137421124989
41.75391449362651,-87.91805564180723,0.4550925733797132
41.75391449362651,-87.91638815763855,0.46083686103972643
41.75391449362651,-87.91472067346987,0.46654652721360124
41.75391449362651,-87.91305318930121,0.4722214944542782
41.75391449362651,-87.91138570513253,0.4778616857519563
41.75391449362651,-87.90971822096385,0.4834670245285952
41.75391449362651,-87.90805073679518,0.4890374346431023
41.75391449362651,-87.9063832526265,0.4945728403953765
41.75391449362651,-87.90471576845783,0.5000731665282098
41.75391449362651,-87.90304828428916,0.5055383382172713
41.75391449362651,-87.90138080012048,0.5109682810951738
41.75391449362651,-87.8997133159518,0.51636292123533
41.75391449362651,-87.89804583178314,0.5217221851515432
41.75391449362651,-87.89637834761446,0.5270459998154576
41.75391449362651,-87.89471086344578,0.5323342926471862
41.75391449362651,-87.8930433792771,0.5375869915171625
41.75391449362651,-87.89137589510844,0.5428040247557941
41.75391449362651,-87.88970841093976,0.547985321139674
41.75391449362651,-87.88804092677108,0.5531308099101007
41.75391449362651,-87.8863734426024,0.5582404207669674
41.75391449362651,-87.88470595843373,0.5633140838656718
41.75391449362651,-87.88303847426506,0.5683517298294716
41.75391449362651,-87.88137099009639,0.5733532897400601
41.75391449362651,-87.87970350592771,0.5783186951516361
41.75391449362651,-87.87803602175903,0.5832478780744612
41.75391449362651,-87.87636853759037,0.5881407710011074
41.75391449362651,-87.87470105342169,0.5929973068791616
41.75391449362651,-87.87303356925301,0.5978174191389823
41.75391449362651,-87.87136608508433,0.6026010416812501
41.75391449362651,-87.86969860091565,0.6073481088760199
41.75391449362651,-87.86803111674699,0.6120585555774263
41.75391449362651,-87.86636363257831,0.6167323171060046
41.75391449362651,-87.86469614840964,0.6213693292759087
41.75391449362651,-87.86302866424096,0.6259695283686039
41.75391449362651,-87.8613611800723,0.6305328511557872
41.75391449362651,-87.85969369590362,0.6350592348847917
41.75391449362651,-87.85802621173494,0.6395486172959878
41.75391449362651,-87.85635872756626,0.6440009366118657
41.75391449362651,-87.85469124339758,0.6484161315450916
41.75391449362651,-87.85302375922892,0.6527941412908045
41.75391449362651,-87.85135627506024,0.6571349055402679
41.75391449362651,-87.84968879089156,0.6614383644767102
41.75391449362651,-87.84802130672288,0.6657044587737323
41.75391449362651,-87.84635382255422,0.6699331296000857
41.75391449362651,-87.84468633838554,0.6741243186246914
41.75391449362651,-87.84301885421687,0.6782779680050307
41.75391449362651,-87.84135137004819,0.6823940204080138
41.75391449362651,-87.83968388587951,0.6864724189897409
41.75391449362651,-87.83801640171085,0.6905131074128615
41.75391449362651,-87.83634891754217,0.694516029844459
41.75391449362651,-87.83468143337349,0.6984811309525981
41.75391449362651,-87.83301394920481,0.7024083559111589
41.75391449362651,-87.83134646503615,0.7062976503968443
41.75391449362651,-87.82967898086747,0.7101489606009009
41.75391449362651,-87.82801149669879,0.713962233217114
41.75391449362651,-87.82634401253011,0.7177374154495828
41.75391449362651,-87.82467652836145,0.7214744550224341
41.75391449362651,-87.82300904419277,0.7251733001623245
41.75391449362651,-87.8213415600241,0.7288338996092699
41.75391449362651,-87.81967407585542,0.7324562026256939
41.75391449362651,-87.81800659168674,0.7360401589875679
41.75391449362651,-87.81633910751808,0.7395857189797137
41.75391449362651,-87.8146716233494,0.7430928334199143
41.75391449362651,-87.81300413918072,0.746561453632969
41.75391449362651,-87.81133665501204,0.7499915314718482
41.75391449362651,-87.80966917084338,0.7533830193031322
41.75391449362651,-87.8080016866747,0.7567358700269534
41.75391449362651,-87.80633420250602,0.7600500370560197
41.75391449362651,-87.80466671833734,0.7633254743380683
41.75391449362651,-87.80299923416867,0.7665621363416333
41.75391449362651,-87.80133175,0.7697599780617066
41.75391449362651,-87.79966426583132,0.7729189550249486
41.75391449362651,-87.79799678166265,0.7760390232829997
41.75391449362651,-87.79632929749397,0.7791201394204922
41.75391449362651,-87.7946618133253,0.7821622605521001
41.75391449362651,-87.79299432915663,0.7851653443270974
41.75391449362651,-87.79132684498795,0.7881293489228536
41.75391449362651,-87.78965936081927,0.7910542330574007
41.75391449362651,-87.7879918766506,0.7939399559772066
41.75391449362651,-87.78632439248193,0.7967864774699424
41.75391449362651,-87.78465690831325,0.7995937578571862
41.75391449362651,-87.78298942414457,0.8023617579997042
41.75391449362651,-87.7813219399759,0.8050904392975717
41.75391449362651,-87.77965445580723,0.8077797636901509
41.75391449362651,-87.77798697163855,0.8104296936542276
41.75391449362651,-87.77631948746988,0.8130401922160015
41.75391449362651,-87.7746520033012,0.8156112229330662
41.75391449362651,-87.77298451913252,0.8181427499150892
41.75391449362651,-87.77131703496386,0.8206347378149582
41.75391449362651,-87.76964955079518,0.8230871518233063
41.75391449362651,-87.7679820666265,0.8254999576835089
41.75391449362651,-87.76631458245782,0.8278731216872836
41.75391449362651,-87.76464709828916,0.8302066106617076
41.75391449362651,-87.76297961412048,0.8325003919921437
41.75391449362651,-87.7613121299518,0.8347544336123789
41.75391449362651,-87.75964464578313,0.8369687040030829
41.75391449362651,-87.75797716161446,0.8391431721924074
41.75391449362651,-87.75630967744578,0.8412778077657882
41.75391449362651,-87.7546421932771,0.8433725808546926
41.75391449362651,-87.75297470910843,0.8454274621448633
41.75391449362651,-87.75130722493975,0.8474424228794534
41.75391449362651,-87.74963974077109,0.8494174348480125
41.75391449362651,-87.74797225660241,0.8513524703978507
41.75391449362651,-87.74630477243373,0.8532475024334549
41.75391449362651,-87.74463728826505,0.8551025044102813
41.75391449362651,-87.74296980409639,0.8569174503439634
41.75391449362651,-87.74130231992771,0.8586923148050611
41.75391449362651,-87.73963483575903,0.860427072923708
41.75391449362651,-87.73796735159036,0.8621217003846879
41.75391449362651,-87.73629986742168,0.8637761734305583
41.75391449362651,-87.73463238325301,0.8653904688749843
41.75391449362651,-87.73296489908434,0.8669645640731388
41.75391449362651,-87.73129741491566,0.8684984369495775
41.75391449362651,-87.72962993074698,0.8699920659976251
41.75391449362651,-87.72796244657832,0.8714454302553403
41.75391449362651,-87.72629496240964,0.8728585093346359
41.75391449362651,-87.72462747824096,0.8742312834058206
41.75391449362651,-87.72295999407228,0.8755637331999138
41.75391449362651,-87.7212925099036,0.8768558400143202
41.75391449362651,-87.71962502573494,0.8781075857113069
41.75391449362651,-87.71795754156626,0.8793189527118922
41.75391449362651,-87.71629005739759,0.8804899240022387
41.75391449362651,-87.71462257322891,0.8816204831401396
41.75391449362651,-87.71295508906024,0.8827106142434002
41.75391449362651,-87.71128760489157,0.8837603019916866
41.75391449362651,-87.70962012072289,0.8847695316383704
41.75391449362651,-87.70795263655421,0.885738288998
41.75391449362651,-87.70628515238553,0.8866665604532896
41.75391449362651,-87.70461766821687,0.8875543329559564
41.75391449362651,-87.70295018404819,0.888401594019482
41.75391449362651,-87.70128269987951,0.889208331732439
41.75391449362651,-87.69961521571084,0.8899745347405549
41.75391449362651,-87.69794773154217,0.8907001922701263
41.75391449362651,-87.6962802473735,0.8913852941071266
41.75391449362651,-87.69461276320482,0.8920298306085394
41.75391449362651,-87.69294527903614,0.892633792701237
41.75391449362651,-87.69127779486747,0.8931971718805499
41.75391449362651,-87.6896103106988,0.8937199602085283
41.75391449362651,-87.68794282653012,0.894202150320789
41.75391449362651,-87.68627534236144,0.8946437354163546
41.75391449362651,-87.68460785819276,0.8950447092742255
41.75391449362651,-87.6829403740241,0.8954050662315306
41.75391449362651,-87.68127288985542,0.8957248012055647
41.75391449362651,-87.67960540568674,0.8960039096759194
41.75391449362651,-87.67793792151807,0.8962423876981037
41.75391449362651,-87.6762704373494,0.8964402318907743
41.75391449362651,-87.67460295318072,0.8965974394512064
41.75391449362651,-87.67293546901205,0.8967140081455527
41.75391449362651,-87.67126798484337,0.8967899363065175
41.75391449362651,-87.66960050067469,0.8968252228336139
41.75391449362651,-87.66793301650603,0.8968198672145424
41.75391449362651,-87.66626553233735,0.8967738694858907
41.75391449362651,-87.66459804816867,0.8966872302671736
41.75391449362651,-87.66293056399999,0.8965599507491776
41.75391449362651,-87.66126307983133,0.896392032687402
41.75391449362651,-87.65959559566265,0.8961834784099088
41.75391449362651,-87.65792811149397,0.8959342908182629
41.75391449362651,-87.6562606273253,0.8956444733811669
41.75391449362651,-87.65459314315662,0.8953140301370959
41.75391449362651,-87.65292565898795,0.8949429656967363
41.75391449362651,-87.65125817481928,0.8945312852428422
41.75391449362651,-87.6495906906506,0.8940789945228116
41.75391449362651,-87.64792320648192,0.8935860998570294
41.75391449362651,-87.64625572231326,0.8930526081354825
41.75391449362651,-87.64458823814458,0.8924785268202826
41.75391449362651,-87.6429207539759,0.8918638639348244
41.75391449362651,-87.64125326980722,0.8912086280813276
41.75391449362651,-87.63958578563854,0.8905128284246014
41.75391449362651,-87.63791830146988,0.8897764747031188
41.75391449362651,-87.6362508173012,0.8889995772163293
41.75391449362651,-87.63458333313253,0.8881821468389434
41.75391449362651,-87.63291584896385,0.88732419501442
41.75391449362651,-87.63124836479518,0.8864257337485308
41.75391449362651,-87.6295808806265,0.8854867756166693
41.75391449362651,-87.62791339645783,0.8845073337627196
41.75391449362651,-87.62624591228915,0.8834874218973039
41.75391449362651,-87.62457842812049,0.8824270542972135
41.75391449362651,-87.62291094395181,0.8813262458030776
41.75391449362651,-87.62124345978313,0.8801850118256688
41.75391449362651,-87.61957597561445,0.8790033683402427
41.75391449362651,-87.61790849144577,0.8777813318828462
41.75391449362651,-87.61624100727711,0.8765189195614399
41.75391449362651,-87.61457352310843,0.8752161490415902
41.75391449362651,-87.61290603893976,0.8738730385596866
41.75391449362651,-87.61123855477108,0.8724896069088282
41.75391449362651,-87.60957107060241,0.8710658734476419
41.75391449362651,-87.60790358643374,0.8696018581017123
41.75391449362651,-87.60623610226506,0.868097581353852
41.75391449362651,-87.60456861809638,0.8665530642495927
41.75391449362651,-87.6029011339277,0.864968328396209
41.75391449362651,-87.60123364975904,0.8633433959601134
41.75391449362651,-87.59956616559036,0.8616782896691467
41.75391449362651,-87.59789868142168,0.8599730328163728
41.75391449362651,-87.596231197253,0.8582276492422717
41.75391449362651,-87.59456371308434,0.8564421633558121
41.75391449362651,-87.59289622891566,0.8546166001224824
41.75391449362651,-87.59122874474699,0.8527509850595378
41.75391449362651,-87.58956126057831,0.8508453442419156
41.75391449362651,-87.58789377640963,0.8488997043136572
41.75391449362651,-87.58622629224097,0.8469140924532179
41.75391449362651,-87.58455880807229,0.8448885364137139
41.75391449362651,-87.58289132390361,0.8428230644915581
41.75391449362651,-87.58122383973493,0.8407177055351966
41.75391449362651,-87.57955635556627,0.8385724889569692
41.75391449362651,-87.57788887139759,0.8363874447080605
41.75391449362651,-87.57622138722891,0.8341626033046439
41.75391449362651,-87.57455390306023,0.8318979958015924
41.75391449362651,-87.57288641889156,0.8295936538133479
41.75391449362651,-87.57121893472289,0.827249609497601
41.75391449362651,-87.56955145055421,0.8248658955665087
41.75391449362651,-87.56788396638554,0.822442545270546
41.75391449362651,-87.56621648221686,0.8199795924202479
41.75391449362651,-87.5645489980482,0.8174770713622062
41.75391449362651,-87.56288151387952,0.8149350169935312
41.75391449362651,-87.56121402971084,0.8123534647570034
41.75391449362651,-87.55954654554216,0.8097324506318805
41.75391449362651,-87.55787906137348,0.8070720111483981
41.75391449362651,-87.55621157720482,0.804372183380259
41.75391449362651,-87.55454409303614,0.8016330049319855
41.75391449362651,-87.55287660886746,0.7988545139602782
41.75391449362651,-87.55120912469879,0.7960367491588622
41.75391449362651,-87.54954164053012,0.7931797497510452
41.75391449362651,-87.54787415636144,0.7902835555088125
41.75391449362651,-87.54620667219277,0.7873482067366827
41.75391449362651,-87.54453918802409,0.7843737442761711
41.75391449362651,-87.54287170385543,0.7813602095046283
41.75391449362651,-87.54120421968675,0.7783076443309955
41.75391449362651,-87.53953673551807,0.7752160911949817
41.75391449362651,-87.53786925134939,0.7720855930792325
41.75391449362651,-87.53620176718071,0.768916193481979
41.75391449362651,-87.53453428301205,0.7657079364468778
41.75391449362651,-87.53286679884337,0.7624608665376309
41.75391449362651,-87.5311993146747,0.7591750288450437
41.75391449362651,-87.52953183050602,0.7558504689908451
41.75391449362651,-87.52786434633735,0.7524872331259534
41.75391449362651,-87.52619686216867,0.7490853679146032
41.75391449362651,-87.524529378,0.7456449205585107
41.75543289335743,-87.939732936,0.38062237833881546
41.75543289335743,-87.93806545183132,0.38681157640490343
41.75543289335743,-87.93639796766264,0.3929671850578775
41.75543289335743,-87.93473048349398,0.39908912134822355
41.75543289335743,-87.9330629993253,0.40517730274062946
41.75543289335743,-87.93139551515662,0.41123164710467064
41.75543289335743,-87.92972803098795,0.4172520727287461
41.75543289335743,-87.92806054681928,0.42323849831946325
41.75543289335743,-87.9263930626506,0.42919084299605303
41.75543289335743,-87.92472557848193,0.4351090263016324
41.75543289335743,-87.92305809431325,0.44099296819814177
41.75543289335743,-87.92139061014457,0.4468425890711413
41.75543289335743,-87.9197231259759,0.4526578097343947
41.75543289335743,-87.91805564180723,0.4584385514257437
41.75543289335743,-87.91638815763855,0.46418473580966846
41.75543289335743,-87.91472067346987,0.4698962849863538
41.75543289335743,-87.91305318930121,0.47557312148424535
41.75543289335743,-87.91138570513253,0.481215168266639
41.75543289335743,-87.90971822096385,0.4868223487358314
41.75543289335743,-87.90805073679518,0.4923945867236868
41.75543289335743,-87.9063832526265,0.49793180651190966
41.75543289335743,-87.90471576845783,0.5034339328124366
41.75543289335743,-87.90304828428916,0.5089008907870589
41.75543289335743,-87.90138080012048,0.5143326060367531
41.75543289335743,-87.8997133159518,0.5197290046147152
41.75543289335743,-87.89804583178314,0.5250900130156536
41.75543289335743,-87.89637834761446,0.5304155581883402
41.75543289335743,-87.89471086344578,0.5357055675281525
41.75543289335743,-87.8930433792771,0.5409599688882591
41.75543289335743,-87.89137589510844,0.5461786905687553
41.75543289335743,-87.88970841093976,0.5513616613320766
41.75543289335743,-87.88804092677108,0.5565088103975205
41.75543289335743,-87.8863734426024,0.5616200674387076
41.75543289335743,-87.88470595843373,0.5666953625923161
41.75543289335743,-87.88303847426506,0.5717346264650561
41.75543289335743,-87.88137099009639,0.5767377901122784
41.75543289335743,-87.87970350592771,0.5817047850685134
41.75543289335743,-87.87803602175903,0.586635543330691
41.75543289335743,-87.87636853759037,0.5915299973597384
41.75543289335743,-87.87470105342169,0.5963880800918466
41.75543289335743,-87.87303356925301,0.601209724934261
41.75543289335743,-87.87136608508433,0.6059948657650507
41.75543289335743,-87.86969860091565,0.6107434369403315
41.75543289335743,-87.86803111674699,0.6154553732904973
41.75543289335743,-87.86636363257831,0.6201306101231981
41.75543289335743,-87.86469614840964,0.6247690832257741
41.75543289335743,-87.86302866424096,0.6293707288677732
41.75543289335743,-87.8613611800723,0.6339354837953538
41.75543289335743,-87.85969369590362,0.638463285245893
41.75543289335743,-87.85802621173494,0.642954070934435
41.75543289335743,-87.85635872756626,0.6474077790688578
41.75543289335743,-87.85469124339758,0.6518243483419228
41.75543289335743,-87.85302375922892,0.6562037179327579
41.75543289335743,-87.85135627506024,0.6605458275162376
41.75543289335743,-87.84968879089156,0.6648506172554259
41.75543289335743,-87.84802130672288,0.6691180278065787
41.75543289335743,-87.84635382255422,0.6733480003277835
41.75543289335743,-87.84468633838554,0.6775404764639943
41.75543289335743,-87.84301885421687,0.6816953983571046
41.75543289335743,-87.84135137004819,0.6858127086608036
41.75543289335743,-87.83968388587951,0.689892350513635
41.75543289335743,-87.83801640171085,0.6939342675638658
41.75543289335743,-87.83634891754217,0.6979384039593536
41.75543289335743,-87.83468143337349,0.701904704355935
41.75543289335743,-87.83301394920481,0.7058331139072174
41.75543289335743,-87.83134646503615,0.7097235782801048
41.75543289335743,-87.82967898086747,0.713576043647457
41.75543289335743,-87.82801149669879,0.7173904566917153
41.75543289335743,-87.82634401253011,0.7211667645992685
41.75543289335743,-87.82467652836145,0.7249049150807143
41.75543289335743,-87.82300904419277,0.7286048563453745
41.75543289335743,-87.8213415600241,0.7322665371272535
41.75543289335743,-87.81967407585542,0.7358899066666517
41.75543289335743,-87.81800659168674,0.7394749147285568
41.75543289335743,-87.81633910751808,0.7430215115855492
41.75543289335743,-87.8146716233494,0.7465296480413652
41.75543289335743,-87.81300413918072,0.7499992754044593
41.75543289335743,-87.81133665501204,0.7534303455189592
41.75543289335743,-87.80966917084338,0.7568228107402505
41.75543289335743,-87.8080016866747,0.7601766239488088
41.75543289335743,-87.80633420250602,0.7634917385556153
41.75543289335743,-87.80466671833734,0.7667681084856736
41.75543289335743,-87.80299923416867,0.7700056882006494
41.75543289335743,-87.80133175,0.7732044326827847
41.75543289335743,-87.79966426583132,0.7763642974488658
41.75543289335743,-87.79799678166265,0.7794852385360996
41.75543289335743,-87.79632929749397,0.7825672125214872
41.75543289335743,-87.7946618133253,0.7856101765051121
41.75543289335743,-87.79299432915663,0.7886140881279473
41.75543289335743,-87.79132684498795,0.7915789055579696
41.75543289335743,-87.78965936081927,0.7945045874951542
41.75543289335743,-87.7879918766506,0.7973910931843156
41.75543289335743,-87.78632439248193,0.80023838240131
41.75543289335743,-87.78465690831325,0.8030464154566418
41.75543289335743,-87.78298942414457,0.8058151531995906
41.75543289335743,-87.7813219399759,0.8085445570248916
41.75543289335743,-87.77965445580723,0.8112345888587049
41.75543289335743,-87.77798697163855,0.8138852111715925
41.75543289335743,-87.77631948746988,0.8164963869800914
41.75543289335743,-87.7746520033012,0.8190680798328187
41.75543289335743,-87.77298451913252,0.8216002538316709
41.75543289335743,-87.77131703496386,0.8240928736178693
41.75543289335743,-87.76964955079518,0.8265459043815836
41.75543289335743,-87.7679820666265,0.8289593118516716
41.75543289335743,-87.76631458245782,0.8313330623120818
41.75543289335743,-87.76464709828916,0.8336671225863234
41.75543289335743,-87.76297961412048,0.835961460052783
41.75543289335743,-87.7613121299518,0.8382160426336955
41.75543289335743,-87.75964464578313,0.8404308388046818
41.75543289335743,-87.75797716161446,0.8426058175890453
41.75543289335743,-87.75630967744578,0.8447409485648756
41.75543289335743,-87.7546421932771,0.8468362018572032
41.75543289335743,-87.75297470910843,0.8488915481462336
41.75543289335743,-87.75130722493975,0.8509069586655498
41.75543289335743,-87.74963974077109,0.852882405206226
41.75543289335743,-87.74797225660241,0.8548178601062169
41.75543289335743,-87.74630477243373,0.8567132962606073
41.75543289335743,-87.74463728826505,0.858568687125228
41.75543289335743,-87.74296980409639,0.8603840067133183
41.75543289335743,-87.74130231992771,0.8621592295834981
41.75543289335743,-87.73963483575903,0.863894330865808
41.75543289335743,-87.73796735159036,0.8655892862383494
41.75543289335743,-87.73629986742168,0.8672440719453087
41.75543289335743,-87.73463238325301,0.8688586647878953
41.75543289335743,-87.73296489908434,0.8704330421223571
41.75543289335743,-87.73129741491566,0.8719671818739195
41.75543289335743,-87.72962993074698,0.8734610625219235
41.75543289335743,-87.72796244657832,0.8749146631102669
41.75543289335743,-87.72629496240964,0.8763279632466879
41.75543289335743,-87.72462747824096,0.8777009430964504
41.75543289335743,-87.72295999407228,0.8790335833898775
41.75543289335743,-87.7212925099036,0.8803258654201603
41.75543289335743,-87.71962502573494,0.8815777710499204
41.75543289335743,-87.71795754156626,0.8827892826950103
41.75543289335743,-87.71629005739759,0.8839603833458897
41.75543289335743,-87.71462257322891,0.8850910565531243
41.75543289335743,-87.71295508906024,0.886181286434328
41.75543289335743,-87.71128760489157,0.8872310576731485
41.75543289335743,-87.70962012072289,0.88824035551744
41.75543289335743,-87.70795263655421,0.8892091657801285
41.75543289335743,-87.70628515238553,0.8901374748475618
41.75543289335743,-87.70461766821687,0.8910252696662034
41.75543289335743,-87.70295018404819,0.8918725377534805
41.75543289335743,-87.70128269987951,0.8926792671944352
41.75543289335743,-87.69961521571084,0.8934454466421962
41.75543289335743,-87.69794773154217,0.8941710653148184
41.75543289335743,-87.6962802473735,0.8948561130039795
41.75543289335743,-87.69461276320482,0.8955005800712865
41.75543289335743,-87.69294527903614,0.8961044574357447
41.75543289335743,-87.69127779486747,0.8966677365982322
41.75543289335743,-87.6896103106988,0.8971904096248442
41.75543289335743,-87.68794282653012,0.897672469150637
41.75543289335743,-87.68627534236144,0.8981139083795775
41.75543289335743,-87.68460785819276,0.8985147210854151
41.75543289335743,-87.6829403740241,0.8988749016181531
41.75543289335743,-87.68127288985542,0.8991944448886
41.75543289335743,-87.67960540568674,0.8994733463837636
41.75543289335743,-87.67793792151807,0.8997116021589339
41.75543289335743,-87.6762704373494,0.8999092088388538
41.75543289335743,-87.67460295318072,0.9000661636252704
41.75543289335743,-87.67293546901205,0.9001824642831427
41.75543289335743,-87.67126798484337,0.9002581091538407
41.75543289335743,-87.66960050067469,0.9002930971403454
41.75543289335743,-87.66793301650603,0.9002874277300735
41.75543289335743,-87.66626553233735,0.9002411009693437
41.75543289335743,-87.66459804816867,0.9001541174799166
41.75543289335743,-87.66293056399999,0.900026478455151
41.75543289335743,-87.66126307983133,0.8998581856597035
41.75543289335743,-87.65959559566265,0.8996492414230929
41.75543289335743,-87.65792811149397,0.8993996486561662
41.75543289335743,-87.6562606273253,0.8991094108295439
41.75543289335743,-87.65459314315662,0.8987785319911662
41.75543289335743,-87.65292565898795,0.898407016754281
41.75543289335743,-87.65125817481928,0.8979948703088546
41.75543289335743,-87.6495906906506,0.8975420984085777
41.75543289335743,-87.64792320648192,0.897048707382707
41.75543289335743,-87.64625572231326,0.8965147041232023
41.75543289335743,-87.64458823814458,0.8959400961034516
41.75543289335743,-87.6429207539759,0.8953248913541827
41.75543289335743,-87.64125326980722,0.8946690984827468
41.75543289335743,-87.63958578563854,0.8939727266623052
41.75543289335743,-87.63791830146988,0.8932357856370721
41.75543289335743,-87.6362508173012,0.8924582857205793
41.75543289335743,-87.63458333313253,0.8916402377916087
41.75543289335743,-87.63291584896385,0.8907816532981978
41.75543289335743,-87.63124836479518,0.8898825442614398
41.75543289335743,-87.6295808806265,0.8889429232603102
41.75543289335743,-87.62791339645783,0.8879628034523427
41.75543289335743,-87.62624591228915,0.8869421985541729
41.75543289335743,-87.62457842812049,0.8858811228508083
41.75543289335743,-87.62291094395181,0.8847795911968354
41.75543289335743,-87.62124345978313,0.8836376190096924
41.75543289335743,-87.61957597561445,0.8824552222739934
41.75543289335743,-87.61790849144577,0.8812324175377381
41.75543289335743,-87.61624100727711,0.8799692219184856
41.75543289335743,-87.61457352310843,0.8786656530946684
41.75543289335743,-87.61290603893976,0.8773217293057974
41.75543289335743,-87.61123855477108,0.8759374693644782
41.75543289335743,-87.60957107060241,0.874512892639926
41.75543289335743,-87.60790358643374,0.8730480190649711
41.75543289335743,-87.60623610226506,0.8715428691328169
41.75543289335743,-87.60456861809638,0.869997463903895
41.75543289335743,-87.6029011339277,0.8684118249953324
41.75543289335743,-87.60123364975904,0.8667859745905162
41.75543289335743,-87.59956616559036,0.8651199354239909
41.75543289335743,-87.59789868142168,0.863413730803137
41.75543289335743,-87.596231197253,0.8616673845819166
41.75543289335743,-87.59456371308434,0.859880921181632
41.75543289335743,-87.59289622891566,0.8580543655799532
41.75543289335743,-87.59122874474699,0.856187743306139
41.75543289335743,-87.58956126057831,0.8542810804566898
41.75543289335743,-87.58789377640963,0.8523344036759081
41.75543289335743,-87.58622629224097,0.8503477401684544
41.75543289335743,-87.58455880807229,0.8483211176941401
41.75543289335743,-87.58289132390361,0.8462545645635647
41.75543289335743,-87.58122383973493,0.8441481096437216
41.75543289335743,-87.57955635556627,0.8420017823572244
41.75543289335743,-87.57788887139759,0.8398156126759267
